MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status,EDU_group,PROVINCE
2,Rural,Gampaha,34,4,1,4,Female,2001,12.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Western
2,Rural,Gampaha,43,8,1,3,Female,1997,6.0,25,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
3,Rural,Gampaha,47,2,1,3,Male,2001,11.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
3,Rural,Gampaha,47,10,1,2,Male,1993,6.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
3,Rural,Gampaha,48,5,1,2,Female,1995,5.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
3,Rural,Gampaha,48,9,1,3,Female,2003,1.0,20,Passed Grade 12,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
3,Urban,Gampaha,50,1,1,4,Male,1999,9.0,23,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
3,Rural,Gampaha,58,1,1,3,Female,2000,6.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
3,Rural,Gampaha,60,1,1,3,Male,2001,6.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
3,Rural,Gampaha,61,3,1,2,Male,1996,1.0,27,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,Western
3,Rural,Gampaha,61,3,1,3,Male,2001,10.0,21,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
3,Rural,Gampaha,61,8,1,3,Male,1994,9.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
3,Rural,Gampaha,61,8,1,4,Male,1996,7.0,26,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Western
3,Rural,Gampaha,61,8,1,5,Female,1999,9.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Western
3,Rural,Gampaha,62,8,1,6,Female,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
3,Rural,Gampaha,62,8,1,7,Male,1994,7.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
3,Rural,Gampaha,64,3,1,3,Male,1999,12.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
3,Rural,Gampaha,64,9,1,2,Male,2000,3.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
3,Rural,Gampaha,65,3,1,3,Male,1993,5.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
3,Rural,Gampaha,65,3,1,4,Male,1996,12.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,68,6,1,3,Female,2005,1.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
4,Rural,Gampaha,70,3,1,3,Male,1995,4.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,70,3,1,4,Male,1998,5.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,71,10,1,3,Male,1999,10.0,23,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,72,4,1,3,Male,1995,4.0,28,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,73,8,1,3,Female,2002,11.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
4,Rural,Gampaha,73,8,1,4,Male,2005,7.0,17,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Western
4,Rural,Gampaha,74,6,1,4,Female,1996,2.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,75,3,1,3,Male,1999,3.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
4,Rural,Gampaha,75,7,1,4,Male,2002,3.0,21,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Western
4,Urban,Gampaha,78,1,1,3,Male,2002,12.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,79,3,1,4,Male,1996,6.0,26,Degree ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,Degree / Education institue,Western
4,Rural,Gampaha,80,1,1,3,Male,2002,9.0,20,Passed Grade 12,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,82,5,1,4,Female,2004,10.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(O/L),Western
4,Rural,Gampaha,82,10,1,3,Male,2002,3.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
4,Rural,Gampaha,83,5,1,3,Male,1997,3.0,26,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Gampaha,85,7,1,3,Female,1994,8.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
4,Rural,Gampaha,86,6,1,2,Male,1999,3.0,24,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
4,Rural,Gampaha,86,6,1,3,Female,2001,3.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
5,Urban,Gampaha,87,10,1,2,Male,2003,2.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
5,Rural,Gampaha,88,6,1,3,Male,1996,3.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
5,Rural,Gampaha,88,6,1,4,Male,2002,10.0,20,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
5,Urban,Gampaha,95,2,1,2,Male,2005,11.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(O/L),Western
5,Rural,Gampaha,99,9,1,3,Male,1994,8.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
5,Rural,Gampaha,103,5,1,4,Male,2000,3.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
5,Rural,Gampaha,105,2,1,2,Male,1996,1.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
5,Rural,Gampaha,108,6,1,3,Male,1996,7.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Urban,Gampaha,109,4,1,3,Male,2002,7.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
6,Urban,Gampaha,109,8,1,4,Male,1994,9.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Gampaha,115,2,1,3,Male,1999,11.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
6,Rural,Gampaha,115,2,1,4,Male,2001,12.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
6,Rural,Gampaha,115,6,1,2,Female,2005,8.0,17,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,9.0,Employed,Grade 6-10,Western
6,Rural,Gampaha,116,1,1,3,Female,1996,2.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Gampaha,116,1,1,4,Male,1998,4.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Gampaha,116,1,1,6,Female,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Gampaha,116,5,1,3,Female,1997,6.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Gampaha,122,6,1,3,Male,2000,1.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
6,Rural,Gampaha,125,5,1,3,Female,1998,7.0,24,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
6,Rural,Gampaha,125,5,1,4,Male,2003,2.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Gampaha,126,2,1,2,Male,1993,9.0,29,Passed Grade 10,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,Grade 6-10,Western
6,Rural,Gampaha,126,2,1,3,Male,2002,5.0,21,Passed Grade 4,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 5 or Below,Western
6,Rural,Gampaha,127,9,1,3,Male,1999,5.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Gampaha,128,3,1,3,Male,1998,7.0,24,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
7,Rural,Gampaha,135,5,1,3,Male,2003,8.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
7,Rural,Gampaha,137,6,1,1,Male,1998,5.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
7,Rural,Gampaha,142,5,1,3,Female,1998,4.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
7,Rural,Gampaha,147,8,1,3,Male,2001,10.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
7,Rural,Gampaha,150,10,1,3,Female,1998,6.0,25,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Western
8,Rural,Gampaha,155,4,1,3,Male,9999,,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
8,Urban,Gampaha,156,8,1,1,Male,2001,11.0,21,Passed Grade 9,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,Grade 6-10,Western
8,Rural,Gampaha,157,4,1,5,Male,1999,11.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
8,Rural,Gampaha,163,2,1,3,Female,1997,3.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
8,Rural,Gampaha,166,2,1,2,Female,1993,9.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
8,Rural,Gampaha,168,5,1,3,Female,1994,5.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
8,Rural,Gampaha,170,4,1,2,Male,1995,11.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
8,Rural,Gampaha,170,9,1,4,Female,1998,7.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
8,Rural,Gampaha,173,2,1,4,Male,1994,7.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
9,Urban,Gampaha,177,4,1,1,Male,2001,1.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
9,Urban,Gampaha,177,9,1,1,Male,2000,12.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
9,Rural,Gampaha,179,4,1,3,Male,2000,10.0,22,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Western
9,Rural,Gampaha,179,9,1,3,Male,1997,9.0,26,Degree ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,Degree / Education institue,Western
9,Rural,Gampaha,180,8,1,3,Female,1996,10.0,26,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
9,Rural,Gampaha,182,1,1,3,Female,1995,11.0,27,Post Graduate Degree/ Diploma ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
9,Rural,Gampaha,182,1,1,4,Male,1999,10.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
9,Rural,Gampaha,183,7,1,3,Male,1996,9.0,27,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
9,Rural,Gampaha,187,2,1,2,Female,1999,6.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
9,Rural,Gampaha,189,10,1,3,Female,1997,4.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
9,Rural,Gampaha,190,8,1,2,Female,2000,8.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
9,Rural,Gampaha,191,9,1,3,Female,2000,2.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
9,Rural,Gampaha,195,9,1,4,Male,1997,5.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
10,Urban,Gampaha,198,7,1,3,Female,1999,3.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
10,Rural,Gampaha,199,6,1,3,Male,2001,2.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
10,Rural,Gampaha,201,3,1,3,Male,2000,11.0,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
10,Rural,Gampaha,203,3,1,4,Female,1994,12.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
10,Rural,Gampaha,205,8,1,3,Male,2003,12.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
10,Rural,Gampaha,208,3,1,4,Female,1995,11.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
10,Rural,Gampaha,213,9,1,1,Male,1994,9.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
10,Rural,Gampaha,213,9,1,2,Female,1994,10.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
10,Rural,Gampaha,216,7,1,3,Male,1998,1.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
10,Rural,Gampaha,217,2,1,3,Male,1997,1.0,26,Post Graduate Degree/ Diploma ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
11,Rural,Gampaha,219,9,1,2,Male,1997,5.0,26,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
11,Rural,Gampaha,219,9,1,3,Female,1998,5.0,25,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
11,Rural,Gampaha,220,9,1,1,Male,9999,,26,Passed Grade 8,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
11,Urban,Gampaha,221,3,1,2,Female,1997,2.0,26,Degree ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,Degree / Education institue,Western
11,Rural,Gampaha,226,3,1,3,Female,2003,4.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
11,Rural,Gampaha,226,8,1,7,Male,1995,5.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
11,Urban,Gampaha,227,3,1,1,Male,2000,3.0,23,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
11,Urban,Gampaha,227,7,1,2,Male,2002,9.0,21,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Western
11,Urban,Gampaha,227,7,1,3,Male,2005,5.0,18,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
11,Urban,Gampaha,227,7,1,5,Male,1998,11.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
11,Urban,Gampaha,230,5,1,7,Male,1997,5.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
11,Rural,Gampaha,232,2,1,3,Male,1996,7.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
11,Rural,Gampaha,232,2,1,4,Male,2000,6.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
11,Rural,Gampaha,233,2,1,3,Female,2003,1.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
11,Rural,Gampaha,235,2,1,4,Female,2004,4.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
11,Rural,Gampaha,235,8,1,3,Female,2001,12.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
12,Rural,Gampaha,241,5,1,1,Male,2000,6.0,23,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
12,Urban,Gampaha,242,6,1,3,Female,1996,11.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
12,Urban,Gampaha,242,6,1,4,Male,2001,2.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
12,Rural,Gampaha,249,7,1,3,Female,1999,12.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
12,Urban,Gampaha,251,10,1,5,Female,2000,6.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
12,Rural,Gampaha,256,8,1,3,Female,1999,6.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
12,Rural,Gampaha,260,5,1,3,Male,2001,10.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
1,Rural,Kalutara,3,5,1,4,Male,2004,3.0,18,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
1,Rural,Kalutara,4,9,1,3,Male,1993,4.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
1,Rural,Kalutara,6,2,1,3,Female,1997,11.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
1,Rural,Kalutara,8,6,1,3,Male,2000,11.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
1,Rural,Kalutara,10,5,1,4,Female,1995,7.0,27,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
2,Rural,Kalutara,11,3,1,3,Male,1996,5.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
2,Rural,Kalutara,17,1,1,2,Female,1993,5.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
2,Rural,Kalutara,19,10,1,3,Male,1996,8.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
2,Rural,Kalutara,19,10,1,4,Male,2000,8.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
3,Rural,Kalutara,21,3,1,3,Female,1998,9.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Western
3,Rural,Kalutara,22,8,1,1,Male,1995,1.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
3,Rural,Kalutara,25,8,1,3,Male,1998,5.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
3,Rural,Kalutara,27,1,1,3,Female,1996,7.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
3,Rural,Kalutara,29,4,1,4,Female,1993,7.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(O/L),Western
3,Rural,Kalutara,30,2,1,3,Male,1996,10.0,26,Passed Grade 12,Does not attend,Not studying,2.0,1.0,,,,,,,Employed,G.C.E.(A/L),Western
3,Rural,Kalutara,30,2,1,6,Female,2001,3.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed,Grade 6-10,Western
4,Rural,Kalutara,33,9,1,3,Male,1997,3.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Rural,Kalutara,35,9,1,4,Female,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
4,Urban,Kalutara,37,7,1,2,Male,2000,4.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(O/L),Western
5,Rural,Kalutara,44,5,1,4,Male,2002,1.0,21,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
5,Rural,Kalutara,44,10,1,3,Male,1996,8.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
5,Urban,Kalutara,48,1,1,2,Female,1997,6.0,25,Degree ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed,Degree / Education institue,Western
5,Rural,Kalutara,50,7,1,3,Male,1998,10.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Kalutara,51,3,1,3,Female,1994,4.0,29,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Degree / Education institue,Western
6,Rural,Kalutara,52,3,1,3,Female,1999,6.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Kalutara,54,9,1,3,Female,1998,2.0,25,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed,Degree / Education institue,Western
6,Rural,Kalutara,54,9,1,4,Male,2002,7.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,G.C.E.(A/L),Western
6,Rural,Kalutara,55,3,1,2,Male,1996,6.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Kalutara,55,3,1,3,Female,2001,6.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed,G.C.E.(A/L),Western
6,Rural,Kalutara,56,3,1,4,Female,1997,6.0,26,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed,Grade 6-10,Western
